#           age (years)                      mass (M_sun)                    rho_c (g/cm^3)                      T_c (K)                         T_eff (K)                        L (L_sun)                       X(H1) center                      mu approx            
                14623530.782260127                7.999979092108858                10.82827009640536               33184066.490218673               19966.353569795923               3128.4137395827734              0.15326870963915457               1.0620380081674063
                14622546.885185223                7.999979092108858               10.854427401314114               33212452.121743713               19966.924248607604                3128.726500308083              0.15300601337276673               1.0624085143978383
                14620907.056727052                7.999979092108858                10.91971854899853               33078987.104629066               19965.913206741414               3128.2642922766304              0.15329801612108737               1.0619966903927245
                14619540.533011908                7.999979092108858               10.891890289784275               33095805.234899554                19963.59551067544                3127.159460952496              0.15318682122037436               1.0621534756858533
                 14618401.76324929                7.999979092108858               10.814853237581199                33194956.67708233               19961.909228726912                3126.395318091604               0.1533796686795999                1.061881589401143
                14617262.993486669                7.999979092108858               10.868426718633371               33098231.757396918                19960.97010374469                3126.034836324294              0.15272306177473943               1.0628078779913996
                14615365.043882303                7.999979092108858                10.75675338190006                33228419.29743439                19958.92063181838                3125.244970083981               0.1530433148564374                1.062355888721374
                14613783.419211999                7.999979092108858               10.790970632223138                33136663.63520809               19959.844777509323                3126.028513606269              0.15332511538974958                1.061958487320713
                14612465.398653412                7.999979092108858               10.703114832241411                33292689.05309855               19960.396494795412               3126.6558267018668               0.1532082599378584                1.062123243398847
                14611367.048187925                7.999979092108858               10.741771976934636               33267708.783772312               19962.597820529612                3128.125582750614              0.15340933567592793               1.0618397756941422
                 14610451.75613335                7.999979092108858               10.812244487601674                33181461.02460984               19964.258520671832               3129.2847912977254              0.15266760755825948               1.0628861823817453
                14609536.464078775                7.999979092108858               10.740689959890682               33302786.342448153               19965.555240030273                3130.281906462855              0.15282757203487235               1.0626603351383928
                14606485.490563527                7.999979092108858               10.872930411900684                 33136581.3412165               19973.594180243766               3135.5130833206863              0.15338904705884682               1.0618683708279508
                14603943.012634153                7.999979092108858                10.86218388572318               33143375.108121835               19975.418865953237                3137.287328777215              0.15381733680235696               1.0612650584471124
                14601824.281026343                7.999979092108858               10.867760668549796                33152883.62146388               19976.935482776153               3138.5586430493927              0.15417615080813996               1.0607601409070777
                14600058.671353167                7.999979092108858               10.872321610786885               33170937.526266523               19978.154001292256               3139.4056988808775              0.15447738274570905               1.0603366228005724
                14598587.329958854                7.999979092108858               10.862550037519192                33210612.70122903                19979.46727677502               3140.1434431611806              0.15450080732279603               1.0603037031049036
                 14597361.21213026                7.999979092108858               10.789035997705025                33373779.71769248               19981.310655091907               3141.0729163645647              0.15472158284480347               1.0599935369338804
                14596135.094301667                7.999979092108858               10.983853564968816                33108681.60592059               19983.884155042477                3142.290928686505               0.1549581523147373               1.0596613832795396
                14592048.034873018                7.999979092108858               11.007470477433033                33070605.93266689               19979.885168679783                3139.643292607754              0.15563312025044662                 1.05871484264063
                14587960.975444369                7.999979092108858                11.00332892921593               33022381.383774307               19969.651574360723               3133.1880033969146               0.1563001283611931               1.0577811241861073
                14583873.916015722                7.999979092108858               10.870345675697756               33022259.231285825               19952.447132971443               3122.8343166418076              0.15695476218736878               1.0568663280329245
                14579786.856587073                7.999979092108858               10.575969063904836               33239681.202313405               19934.696025249974                3112.159769111456              0.15760602400505455               1.0559578127043279
                14563438.618872482                7.999979092108858               10.658668278795274                33123989.33247665               19950.542813040298               3114.4917344589553               0.1604420880835343                 1.05201962455308
                14487450.983572124                7.999979092108858               10.841987402262118               32806510.367363658               19999.646666096014                3120.799315881355                0.172667930137933               1.0353736305028058
                 14405634.34516399                7.999979092108858                10.44872867912266               32706358.065262236                19970.57942092766               3098.5760894879686              0.18452727698902135               1.0197223518732992
                 14315483.85686104                7.999979092108858               10.545724868531396               32524451.300952654               20014.524048441806                3104.233445039073               0.1970068349762553               1.0037555073462248
                14214034.160133686                7.999979092108858               10.583405418556888                32350426.52211623               20049.213190958286               3109.6803725009336               0.2102909030009063               0.9872997426445318
                14093494.652748993                7.999979092108858                10.45024608277542               32162383.998360757               20064.261657025712               3104.6509290836016               0.2246277853093168               0.9701346646959282
                 13993045.06326175                7.999979092108858               10.028064442772742                32168430.91876078               20031.899756785486               3080.8874172579194              0.23620597345408073               0.9567020870413946
                 13909337.07202238                7.999979092108858               10.105421282211054                32017645.42650822                20066.58108183688                3087.261289254929              0.24613834930390527                0.945471861260204
                13839580.412656238                7.999979092108858                10.16574299016262                31917168.89368229                20095.12258104102                3092.646880804327               0.2538967939804252               0.9368813721279053
                13781449.863184452                7.999979092108858               10.180424633792507                31826416.36392385                20114.70443502648               3096.1328638150153              0.26003164458987965               0.9301983305294461
                13733007.738624632                7.999979092108858                9.958079394132591               31948928.635023907               20089.208420355197               3085.5721548443476              0.26397146343808414               0.9259565088139412
                13692639.301491449                7.999979092108858               10.108526713482554                 31833783.5220327                 20128.9461234578               3091.4975092195464               0.2686046686514171                0.921017384401201
                13658998.937213795                7.999979092108858               10.341599713854592                31709398.17054136                 20172.9052871619                3104.830601059925               0.2720770251864624               0.9173501616201261
                13625358.572936142                7.999979092108858               10.322709722280168               31704041.566428054               20180.148743685135                 3103.42537717742               0.2751846811602409               0.9140927820393658
                 13591718.20865849                7.999979092108858               10.487891839958174                31626732.17578046               20214.031938394164               3112.5370359473077              0.27831993474675876               0.9108298335852525
                13558077.844380837                7.999979092108858               10.589780493060267               31563339.190159623                20239.12833138262               3117.3133630041357              0.28128575562303115               0.9077645870202841
                13365080.259819154                7.999979092108858               10.536016131632103                31409634.38728719               20286.455392838066                3111.889518145095               0.2974348327710559               0.8914296289679315
                13204248.939351084                7.999979092108858               10.547725617147261               31287501.051169626               20330.580971499767                3112.898876951518               0.3096978705415353               0.8794128533287288
                13070222.838961028                7.999979092108858                9.998950003277466                31384735.66023117                 20260.0253606457               3077.6050807270544              0.31428848318998903               0.8749973500801062
                12927508.479832036                7.999979092108858               10.242107410574855               31222956.780707646                20341.76498480276                3087.999792637119               0.3262026289989864               0.8637418799648813
                12777277.293254437                7.999979092108858               10.212303098047446                 31128480.8139307                20376.13999802569               3081.6436252941257               0.3375468884957489               0.8532906565169913
                12617649.006997267                7.999979092108858                10.07922526277822                31067574.12861293               20392.840752416494               3072.2079047865996               0.3490322381614632               0.8429639877669701
                 12447952.22980474                7.999979092108858                10.22111260036049               30949773.100701295                 20459.9546784224                3074.699832902226               0.3608131489169568               0.8326280722758344
                12268864.675986739                7.999979092108858               10.190810276643832                30851465.16483228               20499.464733631004                3060.858456433194              0.37223620590435424               0.8228453076954241
                12078172.546048706                7.999979092108858                9.997512931413201                30795128.94108321               20510.879450679142                3041.003196164867               0.3837793395568845               0.8131904867613273
                11873172.080335243                7.999979092108858               10.174947614444887               30702820.298229296                20585.73252552794               3054.6813580722205                0.395729964394478               0.8034306775999204
                 11652659.19223471                7.999979092108858               10.090172061289865               30622815.841982543               20620.143762572847               3036.3871825784554               0.4077289724493761               0.7938642451209157
                 11415035.18839472                7.999979092108858               10.148803814137132                30542118.34643082                20678.36562002266               3034.3159163257264              0.41972774219598824               0.7845231299456427
                11156696.211925702                7.999979092108858               10.144008654582617               30471422.220856976               20725.543711610957               3028.9761310454696               0.4319185744127635               0.7752549666578664
                10870097.463253763                7.999979092108858               10.130597605993222               30401465.360655017               20774.545486891046               3019.7378282352556               0.4446018679766778               0.7658420155322384
                10538025.061618667                7.999979092108858               10.202035413501271               30328118.710080385               20845.719218311395                3019.896680864097              0.45840563286668495               0.7558538760165183
                10122934.559574798                7.999979092108858               10.219137883767699               30242196.481027447               20917.213706240193                3006.324254690418               0.4746877726048915               0.7444022537456744
                 9657882.510305405                7.999979092108858               10.036623443752667               30174330.055063557               20957.557624064826               2974.3683621517757               0.4918238868790389                0.732718902392571
                   9094918.1213818                7.999979092108858               10.123498337863282                30104300.58615073               21024.742925330065               2955.0108111217537               0.5029261173089274               0.7253432369086982
                 8391212.635227297                7.999979092108858               10.163598929719901               30004096.619204834                21137.08032095722                2934.744632431743               0.5270665169171662               0.7098072633620753
                 7804791.396765209                7.999979092108858               10.065764382090107                29940865.33070937                21200.69435585434                2905.130631492645               0.5460007969620159               0.6980797937669463
                7316107.0313801365                7.999979092108858               10.233191103179617               29897003.836339157                21266.71082490432               2899.0041366184805               0.5535426791734396                0.693515735866169
                 6705251.574648796                7.999979092108858               10.332181615085211               29840530.695660997                21365.22470974406               2886.2819643517455               0.5712396541635231                0.683036983213606
                 5941682.253734619                7.999979092108858               10.334364979946207               29788012.899052776               21456.387726982415               2853.5021403161054               0.5913542394777072               0.6715047241958212
                 4987220.602591899                7.999979092108858                 10.4762211623729                29749753.32836673               21593.436828387614                2833.675358926853               0.6141987789331635               0.6588707004819321
                4191835.8933062996                7.999979092108858               10.495390268163492               29740881.831548426               21683.229312716932               2801.5302434616247                0.631650226755756               0.6495350568052508
                3529015.3022349663                7.999979092108858               10.617049011459661                29730882.65262633                21750.50540495571                2782.789750200525                0.640797794254305               0.6447464717494796
                2976664.8096755217                7.999979092108858               10.709072294262832               29748972.188570525               21830.834910357247               2768.3837646315255               0.6522615192863686               0.6388441932288228
                2516372.7325426517                7.999979092108858               10.795069279944592                 29776495.1685796                 21900.2296010557               2755.6006162938006                0.661422613691495               0.6342045808571933
                 2132796.001598593                7.999979092108858               10.907137083315714               29810838.065775022               21967.994645827606               2750.0872545356187               0.6687571250469619               0.6305383309436695
                1813148.7258118775                7.999979092108858               10.990193699353117                29847630.54677421                22022.54976022584               2742.3591203983365               0.6746491191720279               0.6276237028427517
                1546775.9959896146                7.999979092108858               11.063886426034987                29885019.98714998               22069.400267139416               2735.1737690334417               0.6793836459436534               0.6253010991163112
                1324798.7211377288                7.999979092108858                  11.139959181144                29922206.62782927               22112.574967079032               2731.2983874866723               0.6831921968464616               0.6234451876858809
                1139817.6587611572                7.999979092108858               11.212891180559692                29957479.92775327               22151.226673260844               2729.3683025423384               0.6862616259761269               0.6219574492808884
                 985666.7734473475                7.999979092108858               11.278942077861167               29989629.471444014               22184.875856963412               2728.3823810226672               0.6887384575049262               0.6207621068039261
                 857207.7023525061                7.999979092108858               11.337965749637158               30018119.174177296               22214.024038678886                2728.250760166237               0.6907386516826414               0.6198001423116125
                 750158.4764401383                7.999979092108858                 11.3947774278504               30041781.128629524                22239.40662719275               2729.2721388595705               0.6923549894644472               0.6190249633589611
                 660950.7881798318                7.999979092108858               11.423641151701219               30061596.628029015               22256.871391662535               2727.5229679861745               0.6936613643772703               0.6183998548840454
                 586611.0479629097                7.999979092108858               11.467490022911944                30077289.07400965               22275.455068997042                 2729.69641154717               0.6947460257457001               0.6178817961918404
                 524661.2644488079                7.999979092108858                11.49592016553941                 30088280.3386887               22288.556327689203               2730.4527030362583               0.6956224625815565               0.6174638238410766
                 473036.4448537231                7.999979092108858               11.515538382087975                30095879.15104339                 22298.4878306506               2731.0382987206754               0.6963492078085162               0.6171176679718912
                 430015.7618578191                7.999979092108858               11.531461621534534               30099665.248663258               22306.038099293055                2732.009818328616               0.6969357535376904               0.6168385733971911
                394165.19269456575                7.999979092108858               11.542500773647049               30101185.605976135               22311.945833167916                2733.223838574182               0.6974214798621744               0.6166076424794388
                 364289.7183918546                7.999979092108858               11.555086003595044                30101002.78499319               22317.976952104887               2735.8002581636983               0.6978236388189505               0.6164165731547459
                  339393.489806262                7.999979092108858                11.56943873399986               30101591.312265877                22327.81697406442                 2741.95574642428               0.6981566732597498               0.6162584351171971
                 318646.6326516015                7.999979092108858               11.594200886940248               30104140.060250998               22351.042965046217               2759.9804972120155               0.6984328881064858                0.616127338831232
                301357.58502271783                7.999979092108858               11.632460337561504               30103323.665999155               22399.040558125194               2804.3087328449037               0.6986625718160949               0.6160183694839624
                 286950.0453319814                7.999979092108858               11.683701820654116               30074285.777704466                22469.23686211735               2887.5130226454376               0.6988292607911367               0.6159393110012842
                274943.76225636766                7.999979092108858               11.679589087605352                29948687.76349796               22511.383239058418                2995.848458433998                   0.698969761877               0.6158726888638323
                 264938.5263600229                7.999979092108858               11.472667411975879                29635425.71945391               22438.686786231498                3081.008545907469               0.6991019032441891               0.6158100438481352
                 256600.8297797356                7.999979092108858               10.943247847357307                29105251.74583934                22200.26205122081               3093.8945405812788                 0.69920559749635               0.6157608938428604
                246938.37507353554                7.999979092108858                9.954496223463726               28242848.837485824                21732.41742268367               3022.9872186185407               0.6993024602977251                0.615714988961605
                235217.17783376895                7.999979092108858                8.762645714127254               27173831.615660917               21116.259880869096                 2896.50486512403               0.6994054065541302               0.6156662085326439
                225449.51346729678                7.999979092108858                8.085881380562638               26508048.058618255               20756.414328904524                 2844.31981948716               0.6994995277226872               0.6156216165787786
                217309.79316190333                7.999979092108858                7.744080897862729               26126416.402022425               20617.016090056182                2888.439489031316               0.6995883864949225               0.6155795237272426
                210526.69290740878                7.999979092108858               7.6157253071998925               25910770.716475926                20633.58026207766               3032.7215880953895               0.6996622390263244               0.6155445437880389
                204874.10936199667                7.999979092108858                7.616705323255562               25764190.257991098                20723.26922958685                3258.083943370858               0.6997187225548487                0.615517793286416
                200163.62307415323                7.999979092108858                  7.6831679419982               25610045.894317906                20803.71733743499               3523.6838342310207               0.6997608477284085               0.6154978443904966
                196238.21783428369                7.999979092108858                7.759298957173383               25393089.727680158               20818.554344174205               3780.6925600694126               0.6997949128149352               0.6154817133938913
                192967.04680105907                7.999979092108858                7.802810113750751                25086499.63979782               20750.980509753816               3992.8587042626573               0.6998253414374289               0.6154673051037068
                190241.07094003857                7.999979092108858                7.789549979833362               24693205.461572427               20614.261025206266               4146.2303970256335               0.6998494836616452               0.6154558739727457
                187969.42438918815                7.999979092108858                7.712512202932477                24239373.12150368                20433.43307479371                4244.342763200236               0.6998647425948177               0.6154486492210128
                 186076.3855968128                7.999979092108858                7.584070811561404                23765556.80599183                20234.79058376273                4300.250872762535               0.6998769958506226               0.6154428477107485
                183997.25541854577                7.999979092108858                7.384268892664844                23159129.69979266               19977.154028569756                4337.732312003045               0.6998909041890914               0.6154362627062634
                182264.64693665656                7.999979092108858                7.166428715750495               22590214.923767243                19732.86728376569               4349.6363088181715               0.6999046480975107               0.6154297556908105
                180820.80653508226                7.999979092108858                6.954225453460629               22082640.534234118               19513.166109390597                4348.017444860166               0.6999222843018581                0.615421406080173
                179338.22382665475                7.999979092108858               6.7154001967786305                21544691.92677404               19277.045507110975                4337.925641598915               0.6999478773223273               0.6154092898308081
                177825.65018861403                7.999979092108858               6.4423810505646895               21025711.620017745               19027.685652275908                4320.147544392127                0.699965582163797               0.6154009082828158
                  176295.451231232                7.999979092108858               6.1465040850352155               20530552.445998296                18768.90912095025                 4295.61744254127               0.6999774800321734               0.6153952759090877
                174756.70731303096                7.999979092108858                 5.83986644294847                 20055065.2688415               18503.883357940642                4265.240391153425               0.6999853497232625               0.6153915505050129
                 173214.7195532617                7.999979092108858                5.531324758883786                19595441.44552681               18234.844962295956                4229.774607137297               0.6999905023924347               0.6153891113263688
                171670.37452424702                7.999979092108858                5.226531603969913               19148038.152303487               17963.067961214787                4189.759684157804               0.6999938570013321               0.6153875233267201
                 170118.5482019648                7.999979092108858               4.9281898506654676               18708771.275451757               17688.519420679415                4145.439349475717               0.6999960374181117               0.6153864911687417
                168543.98743794847                7.999979092108858                 4.63602269746219               18271820.467219733               17409.231400913188                4096.592571386127               0.6999974591783716               0.6153858181427666
                166911.34294576437                7.999979092108858                4.345843500090154               17826821.215263817               17119.550414177244               4042.1307397996306                0.699998396325316               0.6153853745214969
                 165140.2617428935                7.999979092108858                4.046725139359212               17352552.570165306                16805.94484019366               3979.0879421016402               0.6999990291874796               0.6153850749411813
                163033.03984520715                7.999979092108858               3.7126480504646766               16799327.101037655               16435.033322029212               3899.7771665240907               0.6999994778054811               0.6153848625773863
                161277.02159713523                7.999979092108858                3.451520017887685               16346391.775207944               16127.352083109208               3829.4212709586886               0.6999996793318165               0.6153847671802427
                 159813.6730570753                7.999979092108858                3.245734847469459               15974794.513002357               15872.276708987272                3767.900637410508               0.6999997798223179               0.6153847196107548
                158338.41683735882                7.999979092108858               3.0489995027122587               15606222.910499051               15616.967729971422                3703.735931686992               0.6999998461777652                0.615384688199883
                156832.95713109372                7.999979092108858               2.8589063184323456               15237011.126952015               15358.585592669042               3636.2324842624075               0.6999998907683443               0.6153846670919123
                155267.17634047003                7.999979092108858               2.6721385906003716               14861154.783695927               15092.456451953012               3564.0931849388153               0.6999999214728749               0.6153846525572212
                153563.21619011305                7.999979092108858                2.482117890010798               14464808.136140525               14806.237315358949               3483.8009869588755               0.6999999436806755               0.6153846420446518
                   151523.26662852                7.999979092108858               2.2700489984025145               13996133.752692156               14468.905064357914               3386.1951957680417               0.6999999612786267               0.6153846337142601
                149823.30866052583                7.999979092108858               2.1059128373254707               13615654.439521665               14191.918833018823               3303.0057017162926               0.6999999705833202               0.6153846293096712
                148406.67702053065                7.999979092108858               1.9774655081663506               13305828.693849446               13964.142259284554               3232.5101966255484               0.6999999761003601               0.6153846266980546
                146988.83728884824                7.999979092108858                1.856199826442264               13002473.936555574               13739.262354322247                3161.368653767217                0.699999980366398               0.6153846246786283
                 145568.8699697003                7.999979092108858               1.7417450114594133                12705529.48395817               13517.259020897538                3089.698018499876               0.6999999837356135               0.6153846230837333
                144145.92660224895                7.999979092108858               1.6337691856581922               12414948.080289928               13298.136509728574               3017.6145414762177                0.699999986444344                0.615384621801494
                142719.07754936218                7.999979092108858                1.531925392200559               12130572.444531962               13081.843789344173               2945.2318742181824               0.6999999886537245               0.6153846207556335
                141287.29803428706                7.999979092108858               1.4358720927942892               11852234.697765678               12868.380023298148                 2872.65888812808               0.6999999904761297               0.6153846198929565
                139849.52309049945                7.999979092108858               1.3452894493500078                11579790.68182812               12657.694118081674               2800.0040731632034               0.6999999919919824                0.615384619175393
                138404.73385889208                7.999979092108858               1.2598863021042468               11313142.379891075                12449.74763868301                2727.380426244303               0.6999999932604308               0.6153846185749441
                136951.98786647664                7.999979092108858               1.1793964912022175               11052220.711220328               12244.515421415652               2654.9082475391597               0.6999999943262247               0.6153846180704261
                135490.38393463197                7.999979092108858               1.1035608993154666               10796942.749029692                12042.01464750458               2582.7135586548948               0.6999999952241575               0.6153846176453693
                  134019.064085348                 7.99997910079261               1.0321319447495607               10547213.304302886                11842.25771322904                2510.927341761897               0.6999999959818917               0.6153846172866785
                132537.28421359224                7.999979120272056               0.9648839534140811               10302962.037132852                11645.25232170446                 2439.68710661433               0.6999999966218041               0.6153846169837613
                131044.41283186058                7.999979150327281               0.9016119958924521               10064137.582511878               11451.049369157608                2369.135719593098                 0.69999999716229                 0.61538461672791
                129539.81083301178                7.999979190728678               0.8421157353405923                9830643.878925033               11259.662500415307               2299.4140439351845               0.6999999976186939               0.6153846165118609
                128022.80697388692                7.999979241239709               0.7861950317555475                9602348.465870285               11071.110549113611                  2230.6526217466               0.6999999980039097               0.6153846163295102
                126492.73640784888                7.999979301618863               0.7336623018390624                9379150.924685342               10885.404280689196               2162.9752959446873               0.6999999983288098               0.6153846161757113
                124948.92647292667               7.9999793716224525               0.6843371639300324                  9160945.3145492                10702.55689481398               2096.5031473286904               0.6999999986026046               0.6153846160461043
                123390.71259371155                7.999979451006874               0.6380439344609519                8947628.874136055               10522.576969439959               2031.3514668398839               0.6999999988331093               0.6153846159369897
                121817.44892834435                 7.99997953953036               0.5946144612847971                8739109.559444314               10345.469355798155               1967.6223303039094               0.6999999990269612               0.6153846158452255
                120228.51223054703                7.999979636955185               0.5538870831886339                8535293.440875323               10171.239423783718                1905.413882947253               0.6999999991898027               0.6153846157681407
                 118623.3296721306               7.9999797430475015               0.5157086546089195                8336095.599123435                9999.901508848996               1844.8160775440813               0.6999999993264265               0.6153846157034668
                117001.38412943411                7.999979857579178              0.47993505540862125                8141437.428125064                9831.462658078735               1785.9083979458885               0.6999999994409053               0.6153846156492756
                115362.24629762219                7.999979980327386              0.44642888883393894                7951239.660162749                9665.930829091418               1728.7635528844673               0.6999999995366964               0.6153846156039307
                113705.58441902134                7.999980111076074               0.4150607965055196                7765437.893091537                9503.310049885538               1673.4489815244979                0.699999999616734               0.6153846155660431
                  112031.132793325                7.999980249620108              0.38570706101276103                 7583950.98079094                9343.599823247494               1620.0192488549958               0.6999999996835091               0.6153846155344336
                 110338.8180010952               7.9999803957557525               0.3582520722150351               7406711.2760082055                9186.822827340658               1568.5286833786904               0.6999999997391294               0.6153846155081044
                 108628.8484945182                7.999980549272725              0.33259301014123316                7233695.647822156                9033.024449583196               1519.0323386728612               0.6999999997853757               0.6153846154862127
                106901.54809964796               7.9999807099699725               0.3086292771259271                7064846.460542213                8882.245314571815               1471.5764803261577               0.6999999998237602               0.6153846154680426
                105157.34809033296                7.999980877658867              0.28626023997427114                6900064.942955432                8734.526556849878               1426.2001459264186               0.6999999998555625               0.6153846154529882
                103396.98320230022                7.999981052149417               0.2653957252868872                6739305.959864628                8589.885140873328               1382.9400773131656               0.6999999998818597               0.6153846154405398
                101621.40044347984                7.999981233259693              0.24595246920695019                6582530.414190531                8448.343520041011               1341.8263647336396               0.6999999999035612               0.6153846154302669
                 99831.62441484656                 7.99998142083226              0.22784477032038639                6429640.941580299                8309.912249840372                1302.880659884128               0.6999999999214357               0.6153846154218056
                 98028.83546234142                7.999981614730104              0.21099140486263618                6280556.180138195                8174.590246439154               1266.1199305714224               0.6999999999361283               0.6153846154148506
                 96214.37947203733                7.999981814838314              0.19531754209743613                6135207.706265108                8042.376219212905               1231.5591085617555               0.6999999999481806               0.6153846154091452
                 94389.61270019128                7.999982016710599              0.18075016805982536                5993505.497193352                7913.170657003055               1199.2058006901689               0.6999999999580477               0.6153846154044744
                 92555.57949375747                7.999982218383867              0.16721580883933876                5855311.691507627                7787.014363666054               1169.0565603912976               0.6999999999661114               0.6153846154006574
                 90712.40211117492                7.999982420174052              0.15463777411217708                5720407.420657842               7663.7112562453885               1141.0926803087007               0.6999999999726927               0.6153846153975419
                 88858.16469318367                7.999982622650242              0.14293249440110875                 5588426.82272996                7543.022291118874               1115.2692892243092               0.6999999999780621               0.6153846153950002
                 86986.64101391374                7.999982826889351              0.13200190991343544                5458734.876925911               7424.3481523547525               1091.4913865058288               0.6999999999824492               0.6153846153929234
                 85082.47708323647               7.9999830350073315              0.12171628440874194                5330125.345015663                7306.703721509709               1069.5776869827994               0.6999999999860524               0.6153846153912178
                 83110.56141311351                7.999983251388955              0.11187883242254625                5200200.093090942                7187.682819043005               1049.1881956219315               0.6999999999890502               0.6153846153897987
                 80990.44703410142                7.999983485671563              0.10214773201021382                5063866.425053427                7062.378509921332               1029.6793392952538               0.6999999999916156               0.6153846153885844
                 78526.13560857078                7.999983761084032              0.09183728280578553                4909298.369094201                6920.588441154531               1009.7864851089671               0.6999999999939438               0.6153846153874822
                  76472.5427539619                7.999983993606312              0.08398252811467526                4783208.724585872               6804.8315034857715                995.9484237730338               0.6999999999953943               0.6153846153867956
                 74761.21537512114                7.999984190043742               0.0779041820956148                4679710.351847571                6709.358552376876                986.3149883126154               0.6999999999963398                0.615384615386348
                 73335.10922608721                7.999984355886211              0.07313841630348601                4594349.941173344                6631.725349383441                979.5911408671096               0.6999999999969796               0.6153846153860452
                 72146.68743522558               7.9999844958080715              0.06936172049684257                4523719.254670514                6566.988308997495                974.8665772459373               0.6999999999974271               0.6153846153858333
